Month,State,Deaths
2011-05-01,Missouri,80.0
2011-05-01,Montana,11.0
2011-05-01,Nebraska,13.0
2011-05-01,Nevada,66.0
2011-05-01,New Hampshire,21.0
2011-05-01,New Jersey,103.0
2011-05-01,New Mexico,55.0
2011-05-01,New York,197.0
2011-05-01,North Carolina,109.0
2011-05-01,North Dakota,0.0
2011-05-01,Ohio,182.0
2011-05-01,Oklahoma,65.0
2011-05-01,Oregon,41.0
2011-05-01,Pennsylvania,204.0
2011-05-01,Rhode Island,21.0
2011-05-01,South Carolina,55.0
2011-05-01,South Dakota,2.0634920634920633
2011-05-01,Tennessee,108.0
2011-05-01,Texas,237.0
2011-05-01,Utah,32.0
2011-05-01,Vermont,12.76923076923077
2011-05-01,Virginia,86.0
2011-05-01,Washington,66.0
2011-05-01,West Virginia,62.0
2011-05-01,Wisconsin,63.0
2011-05-01,Wyoming,10.333333333333334
2011-06-01,Alabama,43.0
2011-06-01,Alaska,12.0
2011-06-01,Arizona,91.0
2011-06-01,Arkansas,29.0
2011-06-01,California,342.0
2011-06-01,Colorado,69.0
2011-06-01,Connecticut,41.0
2011-06-01,Delaware,14.0
2011-06-01,District of Columbia,10.0
2011-06-01,Florida,210.0
2011-06-01,Georgia,83.0
2011-06-01,Hawaii,13.0
2011-06-01,Idaho,19.0
2011-06-01,Illinois,120.0
2011-06-01,Indiana,79.0
2011-06-01,Iowa,19.0
2011-06-01,Kansas,28.0
2011-06-01,Kentucky,83.0
2011-06-01,Louisiana,56.0
2011-06-01,Maine,19.0
2011-06-01,Maryland,50.0
2011-06-01,Massachusetts,69.0
2011-06-01,Michigan,117.0
2011-06-01,Minnesota,54.0
2011-06-01,Mississippi,31.0
2011-06-01,Missouri,75.0
2011-06-01,Montana,11.0
2011-06-01,Nebraska,13.0
2011-06-01,Nevada,60.0
2011-06-01,New Hampshire,19.0
2011-06-01,New Jersey,77.0
2011-06-01,New Mexico,45.0
2011-06-01,New York,156.0
2011-06-01,North Carolina,101.0
2011-06-01,North Dakota,0.0
2011-06-01,Ohio,149.0
2011-06-01,Oklahoma,56.0
2011-06-01,Oregon,46.0
2011-06-01,Pennsylvania,206.0
2011-06-01,Rhode Island,12.0
2011-06-01,South Carolina,51.0
2011-06-01,South Dakota,2.2222222222222223
2011-06-01,Tennessee,86.0
2011-06-01,Texas,197.0
2011-06-01,Utah,35.0
2011-06-01,Vermont,12.846153846153847
2011-06-01,Virginia,63.0
2011-06-01,Washington,85.0
2011-06-01,West Virginia,57.0
2011-06-01,Wisconsin,62.0
2011-06-01,Wyoming,10.166666666666666
2011-07-01,Alabama,53.0
2011-07-01,Alaska,13.0
2011-07-01,Arizona,103.0
2011-07-01,Arkansas,28.0
2011-07-01,California,342.0
2011-07-01,Colorado,85.0
2011-07-01,Connecticut,39.0
2011-07-01,Delaware,18.0
2011-07-01,District of Columbia,10.333333333333334
2011-07-01,Florida,280.0
2011-07-01,Georgia,91.0
2011-07-01,Hawaii,15.0
2011-07-01,Idaho,23.0
2011-07-01,Illinois,146.0
2011-07-01,Indiana,93.0
2011-07-01,Iowa,22.0
2011-07-01,Kansas,26.0
2011-07-01,Kentucky,83.0
2011-07-01,Louisiana,43.0
2011-07-01,Maine,15.0
2011-07-01,Maryland,66.0
2011-07-01,Massachusetts,85.0
2011-07-01,Michigan,127.0
2011-07-01,Minnesota,37.0
2011-07-01,Mississippi,19.0
2011-07-01,Missouri,88.0
2011-07-01,Montana,10.5
2011-07-01,Nebraska,13.0
2011-07-01,Nevada,61.0
2011-07-01,New Hampshire,15.0
2011-07-01,New Jersey,102.0
2011-07-01,New Mexico,43.0
2011-07-01,New York,194.0
2011-07-01,North Carolina,112.0
2011-07-01,North Dakota,0.0
2011-07-01,Ohio,191.0
2011-07-01,Oklahoma,72.0
2011-07-01,Oregon,53.0
2011-07-01,Pennsylvania,212.0
2011-07-01,Rhode Island,15.0
2011-07-01,South Carolina,47.0
2011-07-01,South Dakota,2.380952380952381
2011-07-01,Tennessee,92.0
2011-07-01,Texas,246.0
2011-07-01,Utah,50.0
2011-07-01,Vermont,12.923076923076923
2011-07-01,Virginia,55.0
2011-07-01,Washington,74.0
2011-07-01,West Virginia,49.0
2011-07-01,Wisconsin,61.0
2011-07-01,Wyoming,10.0
2011-08-01,Alabama,47.0
2011-08-01,Alaska,14.5
2011-08-01,Arizona,112.0
2011-08-01,Arkansas,29.0
2011-08-01,California,369.0
2011-08-01,Colorado,82.0
2011-08-01,Connecticut,36.0
2011-08-01,Delaware,14.5
2011-08-01,District of Columbia,10.666666666666666
2011-08-01,Florida,260.0
2011-08-01,Georgia,100.0
2011-08-01,Hawaii,11.0
2011-08-01,Idaho,24.0
2011-08-01,Illinois,122.0
2011-08-01,Indiana,80.0
2011-08-01,Iowa,16.0
2011-08-01,Kansas,26.0
2011-08-01,Kentucky,89.0
2011-08-01,Louisiana,49.0
2011-08-01,Maine,15.0
2011-08-01,Maryland,57.0
2011-08-01,Massachusetts,70.0
2011-08-01,Michigan,122.0
2011-08-01,Minnesota,52.0
2011-08-01,Mississippi,24.0
2011-08-01,Missouri,71.0
2011-08-01,Montana,10.0
2011-08-01,Nebraska,13.0
2011-08-01,Nevada,52.0
2011-08-01,New Hampshire,14.0
2011-08-01,New Jersey,92.0
2011-08-01,New Mexico,39.0
2011-08-01,New York,179.0
2011-08-01,North Carolina,110.0
2011-08-01,North Dakota,0.0
2011-08-01,Ohio,184.0
2011-08-01,Oklahoma,57.0
2011-08-01,Oregon,61.0
2011-08-01,Pennsylvania,171.0
2011-08-01,Rhode Island,22.0
2011-08-01,South Carolina,65.0
2011-08-01,South Dakota,2.5396825396825395
2011-08-01,Tennessee,95.0
2011-08-01,Texas,199.0
2011-08-01,Utah,49.0
2011-08-01,Vermont,13.0
2011-08-01,Virginia,70.0
2011-08-01,Washington,85.0
2011-08-01,West Virginia,45.0
2011-08-01,Wisconsin,60.0
2011-08-01,Wyoming,10.0
2011-09-01,Alabama,62.0
2011-09-01,Alaska,16.0
2011-09-01,Arizona,91.0
2011-09-01,Arkansas,24.0
2011-09-01,California,354.0
2011-09-01,Colorado,66.0
2011-09-01,Connecticut,31.0
2011-09-01,Delaware,11.0
2011-09-01,District of Columbia,11.0
2011-09-01,Florida,234.0
2011-09-01,Georgia,77.0
2011-09-01,Hawaii,18.0
2011-09-01,Idaho,22.0
2011-09-01,Illinois,133.0
2011-09-01,Indiana,62.0
2011-09-01,Iowa,17.0
2011-09-01,Kansas,23.0
2011-09-01,Kentucky,85.0
2011-09-01,Louisiana,55.0
2011-09-01,Maine,12.5
2011-09-01,Maryland,56.0
2011-09-01,Massachusetts,76.0
2011-09-01,Michigan,130.0
2011-09-01,Minnesota,42.0
2011-09-01,Mississippi,25.0
2011-09-01,Missouri,89.0
2011-09-01,Montana,13.0
2011-09-01,Nebraska,12.0
2011-09-01,Nevada,60.0
2011-09-01,New Hampshire,18.0
2011-09-01,New Jersey,87.0
2011-09-01,New Mexico,45.0
2011-09-01,New York,153.0
2011-09-01,North Carolina,121.0
2011-09-01,North Dakota,0.0
2011-09-01,Ohio,179.0
2011-09-01,Oklahoma,70.0
2011-09-01,Oregon,39.0
2011-09-01,Pennsylvania,199.0
2011-09-01,Rhode Island,17.0
2011-09-01,South Carolina,47.0
2011-09-01,South Dakota,2.698412698412698
2011-09-01,Tennessee,84.0
2011-09-01,Texas,217.0
2011-09-01,Utah,40.0
2011-09-01,Vermont,12.5
2011-09-01,Virginia,62.0
2011-09-01,Washington,79.0
2011-09-01,West Virginia,51.0
2011-09-01,Wisconsin,43.0
2011-09-01,Wyoming,10.5
2011-10-01,Alabama,39.0
2011-10-01,Alaska,10.0
2011-10-01,Arizona,86.0
2011-10-01,Arkansas,27.0
2011-10-01,California,355.0
2011-10-01,Colorado,70.0
2011-10-01,Connecticut,33.0
2011-10-01,Delaware,14.0
2011-10-01,District of Columbia,11.0
2011-10-01,Florida,258.0
2011-10-01,Georgia,104.0
2011-10-01,Hawaii,20.0
2011-10-01,Idaho,12.0
2011-10-01,Illinois,117.0
2011-10-01,Indiana,83.0
2011-10-01,Iowa,31.0
2011-10-01,Kansas,20.0
2011-10-01,Kentucky,83.0
2011-10-01,Louisiana,57.0
2011-10-01,Maine,10.0
2011-10-01,Maryland,63.0
2011-10-01,Massachusetts,81.0
2011-10-01,Michigan,136.0
2011-10-01,Minnesota,49.0
2011-10-01,Mississippi,26.0
2011-10-01,Missouri,75.0
2011-10-01,Montana,11.0
2011-10-01,Nebraska,13.0
2011-10-01,Nevada,40.0
2011-10-01,New Hampshire,16.0
2011-10-01,New Jersey,83.0
2011-10-01,New Mexico,48.0
2011-10-01,New York,180.0
2011-10-01,North Carolina,111.0
2011-10-01,North Dakota,0.0
2011-10-01,Ohio,180.0
2011-10-01,Oklahoma,57.0
2011-10-01,Oregon,43.0
2011-10-01,Pennsylvania,222.0
2011-10-01,Rhode Island,16.0
2011-10-01,South Carolina,62.0
2011-10-01,South Dakota,2.8571428571428568
2011-10-01,Tennessee,88.0
2011-10-01,Texas,204.0
2011-10-01,Utah,42.0
2011-10-01,Vermont,12.0
2011-10-01,Virginia,87.0
2011-10-01,Washington,82.0
2011-10-01,West Virginia,60.0
2011-10-01,Wisconsin,49.0
2011-10-01,Wyoming,11.0
2011-11-01,Alabama,34.0
2011-11-01,Alaska,11.5
2011-11-01,Arizona,96.0
2011-11-01,Arkansas,29.0
2011-11-01,California,352.0
2011-11-01,Colorado,81.0
2011-11-01,Connecticut,30.0
2011-11-01,Delaware,10.0
2011-11-01,District of Columbia,10.0
2011-11-01,Florida,240.0
2011-11-01,Georgia,86.0
2011-11-01,Hawaii,12.0
2011-11-01,Idaho,15.0
2011-11-01,Illinois,136.0
2011-11-01,Indiana,104.0
2011-11-01,Iowa,18.0
2011-11-01,Kansas,20.0
2011-11-01,Kentucky,88.0
2011-11-01,Louisiana,52.0
2011-11-01,Maine,13.5
2011-11-01,Maryland,71.0
2011-11-01,Massachusetts,101.0
2011-11-01,Michigan,112.0
2011-11-01,Minnesota,50.0
2011-11-01,Mississippi,29.0
2011-11-01,Missouri,103.0
2011-11-01,Montana,12.0
2011-11-01,Nebraska,18.0
2011-11-01,Nevada,61.0
2011-11-01,New Hampshire,16.0
2011-11-01,New Jersey,102.0
2011-11-01,New Mexico,32.0
2011-11-01,New York,164.0
2011-11-01,North Carolina,104.0
2011-11-01,North Dakota,0.0
2011-11-01,Ohio,163.0
2011-11-01,Oklahoma,56.0
2011-11-01,Oregon,48.0
2011-11-01,Pennsylvania,197.0
2011-11-01,Rhode Island,20.0
2011-11-01,South Carolina,72.0
2011-11-01,South Dakota,3.015873015873016
2011-11-01,Tennessee,86.0
2011-11-01,Texas,214.0
2011-11-01,Utah,52.0
2011-11-01,Vermont,11.5
2011-11-01,Virginia,68.0
2011-11-01,Washington,86.0
2011-11-01,West Virginia,59.0
2011-11-01,Wisconsin,53.0
2011-11-01,Wyoming,10.0
2011-12-01,Alabama,20.0
2011-12-01,Alaska,13.0
2011-12-01,Arizona,93.0
2011-12-01,Arkansas,27.0
2011-12-01,California,412.0
2011-12-01,Colorado,81.0
2011-12-01,Connecticut,33.0
2011-12-01,Delaware,18.0
2011-12-01,District of Columbia,10.142857142857142
2011-12-01,Florida,226.0
2011-12-01,Georgia,100.0
2011-12-01,Hawaii,15.0
2011-12-01,Idaho,20.0
2011-12-01,Illinois,126.0
2011-12-01,Indiana,106.0
2011-12-01,Iowa,27.0
2011-12-01,Kansas,23.0
2011-12-01,Kentucky,90.0
2011-12-01,Louisiana,58.0
2011-12-01,Maine,17.0
2011-12-01,Maryland,57.0
2011-12-01,Massachusetts,76.0
2011-12-01,Michigan,109.0
2011-12-01,Minnesota,55.0
2011-12-01,Mississippi,24.0
2011-12-01,Missouri,88.0
2011-12-01,Montana,13.0
2011-12-01,Nebraska,17.0
2011-12-01,Nevada,45.0
2011-12-01,New Hampshire,21.0
2011-12-01,New Jersey,105.0
2011-12-01,New Mexico,51.0
2011-12-01,New York,158.0
2011-12-01,North Carolina,120.0
2011-12-01,North Dakota,0.0
2011-12-01,Ohio,170.0
2011-12-01,Oklahoma,43.0
2011-12-01,Oregon,48.0
2011-12-01,Pennsylvania,189.0
2011-12-01,Rhode Island,15.0
2011-12-01,South Carolina,53.0
2011-12-01,South Dakota,3.1746031746031744
2011-12-01,Tennessee,100.0
2011-12-01,Texas,248.0
2011-12-01,Utah,53.0
2011-12-01,Vermont,11.0
2011-12-01,Virginia,80.0
2011-12-01,Washington,76.0
2011-12-01,West Virginia,62.0
2011-12-01,Wisconsin,59.0
2011-12-01,Wyoming,10.0
2012-01-01,Alabama,57.0
2012-01-01,Alaska,13.0
2012-01-01,Arizona,110.0
2012-01-01,Arkansas,35.0
2012-01-01,California,385.0
2012-01-01,Colorado,78.0
2012-01-01,Connecticut,42.0
2012-01-01,Delaware,16.0
2012-01-01,District of Columbia,10.285714285714286
2012-01-01,Florida,270.0
2012-01-01,Georgia,102.0
2012-01-01,Hawaii,14.0
2012-01-01,Idaho,16.0
2012-01-01,Illinois,146.0
2012-01-01,Indiana,94.0
2012-01-01,Iowa,19.0
2012-01-01,Kansas,27.0
2012-01-01,Kentucky,100.0
2012-01-01,Louisiana,48.0
2012-01-01,Maine,12.0
2012-01-01,Maryland,86.0
2012-01-01,Massachusetts,65.0
2012-01-01,Michigan,123.0
2012-01-01,Minnesota,54.0
2012-01-01,Mississippi,23.0
2012-01-01,Missouri,89.0
2012-01-01,Montana,13.0
2012-01-01,Nebraska,16.0
2012-01-01,Nevada,59.0
2012-01-01,New Hampshire,11.0
2012-01-01,New Jersey,118.0
2012-01-01,New Mexico,40.0
2012-01-01,New York,177.0
2012-01-01,North Carolina,119.0
2012-01-01,North Dakota,0.0
2012-01-01,Ohio,177.0
2012-01-01,Oklahoma,71.0
2012-01-01,Oregon,39.0
2012-01-01,Pennsylvania,193.0
2012-01-01,Rhode Island,23.0
2012-01-01,South Carolina,42.0
2012-01-01,South Dakota,3.333333333333333
2012-01-01,Tennessee,112.0
2012-01-01,Texas,220.0
2012-01-01,Utah,66.0
2012-01-01,Vermont,10.833333333333334
2012-01-01,Virginia,57.0
2012-01-01,Washington,77.0
2012-01-01,West Virginia,52.0
2012-01-01,Wisconsin,63.0
2012-01-01,Wyoming,10.5
2012-02-01,Alabama,35.0
2012-02-01,Alaska,15.0
2012-02-01,Arizona,89.0
2012-02-01,Arkansas,41.0
2012-02-01,California,337.0
2012-02-01,Colorado,74.0
2012-02-01,Connecticut,25.0
2012-02-01,Delaware,15.333333333333334
2012-02-01,District of Columbia,10.428571428571429
2012-02-01,Florida,246.0
2012-02-01,Georgia,101.0
2012-02-01,Hawaii,16.0
2012-02-01,Idaho,14.0
2012-02-01,Illinois,149.0
2012-02-01,Indiana,90.0
2012-02-01,Iowa,24.0
2012-02-01,Kansas,34.0
2012-02-01,Kentucky,109.0
2012-02-01,Louisiana,49.0
2012-02-01,Maine,15.0
2012-02-01,Maryland,59.0
2012-02-01,Massachusetts,75.0
2012-02-01,Michigan,130.0
2012-02-01,Minnesota,44.0
2012-02-01,Mississippi,33.0
2012-02-01,Missouri,93.0
2012-02-01,Montana,13.333333333333334
2012-02-01,Nebraska,16.5
2012-02-01,Nevada,47.0
2012-02-01,New Hampshire,17.0
2012-02-01,New Jersey,89.0
2012-02-01,New Mexico,52.0
2012-02-01,New York,174.0
2012-02-01,North Carolina,115.0
2012-02-01,North Dakota,0.0
2012-02-01,Ohio,192.0
2012-02-01,Oklahoma,63.0
2012-02-01,Oregon,47.0
2012-02-01,Pennsylvania,201.0
2012-02-01,Rhode Island,22.0
2012-02-01,South Carolina,53.0
2012-02-01,South Dakota,3.492063492063492
2012-02-01,Tennessee,106.0
2012-02-01,Texas,217.0
2012-02-01,Utah,46.0
2012-02-01,Vermont,10.666666666666666
2012-02-01,Virginia,61.0
2012-02-01,Washington,103.0
2012-02-01,West Virginia,56.0
2012-02-01,Wisconsin,54.0
2012-02-01,Wyoming,11.0
2012-03-01,Alabama,50.0
2012-03-01,Alaska,12.0
2012-03-01,Arizona,100.0
2012-03-01,Arkansas,41.0
2012-03-01,California,378.0
2012-03-01,Colorado,79.0
2012-03-01,Connecticut,33.0
2012-03-01,Delaware,14.666666666666666
2012-03-01,District of Columbia,10.571428571428571
2012-03-01,Florida,217.0
2012-03-01,Georgia,92.0
2012-03-01,Hawaii,22.0
2012-03-01,Idaho,11.0
2012-03-01,Illinois,142.0
2012-03-01,Indiana,114.0
2012-03-01,Iowa,20.0
2012-03-01,Kansas,21.0
2012-03-01,Kentucky,116.0
2012-03-01,Louisiana,49.0
2012-03-01,Maine,15.0
2012-03-01,Maryland,66.0
2012-03-01,Massachusetts,78.0
2012-03-01,Michigan,119.0
2012-03-01,Minnesota,55.0
2012-03-01,Mississippi,31.0
2012-03-01,Missouri,91.0
2012-03-01,Montana,13.666666666666666
2012-03-01,Nebraska,17.0
2012-03-01,Nevada,54.0
2012-03-01,New Hampshire,14.0
2012-03-01,New Jersey,120.0
2012-03-01,New Mexico,46.0
2012-03-01,New York,180.0
2012-03-01,North Carolina,101.0
2012-03-01,North Dakota,0.0
2012-03-01,Ohio,199.0
2012-03-01,Oklahoma,57.0
2012-03-01,Oregon,44.0
2012-03-01,Pennsylvania,201.0
2012-03-01,Rhode Island,19.0
2012-03-01,South Carolina,59.0
2012-03-01,South Dakota,3.6507936507936507
2012-03-01,Tennessee,112.0
2012-03-01,Texas,205.0
2012-03-01,Utah,53.0
2012-03-01,Vermont,10.5
2012-03-01,Virginia,67.0
2012-03-01,Washington,97.0
2012-03-01,West Virginia,53.0
2012-03-01,Wisconsin,73.0
2012-03-01,Wyoming,11.0
2012-04-01,Alabama,56.0
2012-04-01,Alaska,14.0
2012-04-01,Arizona,101.0
2012-04-01,Arkansas,20.0
2012-04-01,California,358.0
2012-04-01,Colorado,72.0
2012-04-01,Connecticut,44.0
2012-04-01,Delaware,14.0
2012-04-01,District of Columbia,10.714285714285714
2012-04-01,Florida,209.0
2012-04-01,Georgia,86.0
2012-04-01,Hawaii,15.0
2012-04-01,Idaho,22.0
2012-04-01,Illinois,123.0
2012-04-01,Indiana,85.0
2012-04-01,Iowa,28.0
2012-04-01,Kansas,25.0
2012-04-01,Kentucky,91.0
2012-04-01,Louisiana,45.0
2012-04-01,Maine,15.0
2012-04-01,Maryland,61.0
2012-04-01,Massachusetts,72.0
2012-04-01,Michigan,112.0
2012-04-01,Minnesota,44.0
2012-04-01,Mississippi,33.0
2012-04-01,Missouri,59.0
2012-04-01,Montana,14.0
2012-04-01,Nebraska,13.0
2012-04-01,Nevada,58.0
2012-04-01,New Hampshire,15.0
2012-04-01,New Jersey,95.0
2012-04-01,New Mexico,37.0
2012-04-01,New York,174.0
2012-04-01,North Carolina,112.0
2012-04-01,North Dakota,0.0
2012-04-01,Ohio,183.0
2012-04-01,Oklahoma,62.0
2012-04-01,Oregon,39.0
2012-04-01,Pennsylvania,187.0
2012-04-01,Rhode Island,21.0
2012-04-01,South Carolina,67.0
2012-04-01,South Dakota,3.8095238095238093
2012-04-01,Tennessee,91.0
2012-04-01,Texas,190.0
2012-04-01,Utah,57.0
2012-04-01,Vermont,10.333333333333334
2012-04-01,Virginia,75.0
2012-04-01,Washington,75.0
2012-04-01,West Virginia,45.0
2012-04-01,Wisconsin,62.0
2012-04-01,Wyoming,11.0
2012-05-01,Alabama,50.0
2012-05-01,Alaska,13.333333333333334
2012-05-01,Arizona,109.0
2012-05-01,Arkansas,34.0
2012-05-01,California,372.0
2012-05-01,Colorado,67.0
2012-05-01,Connecticut,41.0
2012-05-01,Delaware,15.0
2012-05-01,District of Columbia,10.857142857142858
2012-05-01,Florida,224.0
2012-05-01,Georgia,105.0
2012-05-01,Hawaii,11.0
2012-05-01,Idaho,20.0
2012-05-01,Illinois,156.0
2012-05-01,Indiana,69.0
2012-05-01,Iowa,24.0
2012-05-01,Kansas,31.0
2012-05-01,Kentucky,84.0
2012-05-01,Louisiana,30.0
2012-05-01,Maine,15.0
2012-05-01,Maryland,82.0
2012-05-01,Massachusetts,69.0
2012-05-01,Michigan,131.0
2012-05-01,Minnesota,36.0
2012-05-01,Mississippi,22.0
2012-05-01,Missouri,76.0
2012-05-01,Montana,11.0
2012-05-01,Nebraska,10.0
2012-05-01,Nevada,61.0
2012-05-01,New Hampshire,18.0
2012-05-01,New Jersey,97.0
2012-05-01,New Mexico,56.0
2012-05-01,New York,167.0
2012-05-01,North Carolina,91.0
2012-05-01,North Dakota,0.0
2012-05-01,Ohio,186.0
2012-05-01,Oklahoma,76.0
2012-05-01,Oregon,42.0
2012-05-01,Pennsylvania,210.0
2012-05-01,Rhode Island,14.0
2012-05-01,South Carolina,45.0
2012-05-01,South Dakota,3.968253968253968
2012-05-01,Tennessee,95.0
2012-05-01,Texas,218.0
2012-05-01,Utah,45.0
2012-05-01,Vermont,10.166666666666666
2012-05-01,Virginia,54.0
2012-05-01,Washington,82.0
2012-05-01,West Virginia,46.0
2012-05-01,Wisconsin,62.0
2012-05-01,Wyoming,11.0
2012-06-01,Alabama,54.0
2012-06-01,Alaska,12.666666666666666
2012-06-01,Arizona,111.0
2012-06-01,Arkansas,36.0
2012-06-01,California,405.0
2012-06-01,Colorado,68.0
2012-06-01,Connecticut,34.0
2012-06-01,Delaware,13.0
2012-06-01,District of Columbia,11.0
2012-06-01,Florida,207.0
2012-06-01,Georgia,101.0
2012-06-01,Hawaii,12.0
2012-06-01,Idaho,16.0
2012-06-01,Illinois,121.0
2012-06-01,Indiana,86.0
2012-06-01,Iowa,16.0
2012-06-01,Kansas,19.0
2012-06-01,Kentucky,88.0
2012-06-01,Louisiana,34.0
2012-06-01,Maine,13.0
2012-06-01,Maryland,69.0
2012-06-01,Massachusetts,87.0
2012-06-01,Michigan,114.0
2012-06-01,Minnesota,62.0
2012-06-01,Mississippi,20.0
2012-06-01,Missouri,83.0
2012-06-01,Montana,16.0
2012-06-01,Nebraska,13.0
2012-06-01,Nevada,35.0
2012-06-01,New Hampshire,16.0
2012-06-01,New Jersey,115.0
2012-06-01,New Mexico,47.0
2012-06-01,New York,201.0
2012-06-01,North Carolina,109.0
2012-06-01,North Dakota,0.0
2012-06-01,Ohio,207.0
2012-06-01,Oklahoma,76.0
2012-06-01,Oregon,49.0
2012-06-01,Pennsylvania,217.0
2012-06-01,Rhode Island,15.0
2012-06-01,South Carolina,58.0
2012-06-01,South Dakota,4.1269841269841265
2012-06-01,Tennessee,98.0
2012-06-01,Texas,227.0
2012-06-01,Utah,52.0
2012-06-01,Vermont,10.0
2012-06-01,Virginia,56.0
2012-06-01,Washington,89.0
2012-06-01,West Virginia,46.0
2012-06-01,Wisconsin,53.0
2012-06-01,Wyoming,10.5
2012-07-01,Alabama,53.0
2012-07-01,Alaska,12.0
2012-07-01,Arizona,107.0
2012-07-01,Arkansas,37.0
2012-07-01,California,348.0
2012-07-01,Colorado,69.0
2012-07-01,Connecticut,35.0
2012-07-01,Delaware,10.0
2012-07-01,District of Columbia,10.666666666666666
2012-07-01,Florida,227.0
2012-07-01,Georgia,94.0
2012-07-01,Hawaii,18.0
2012-07-01,Idaho,19.0
2012-07-01,Illinois,138.0
2012-07-01,Indiana,91.0
2012-07-01,Iowa,27.0
2012-07-01,Kansas,38.0
2012-07-01,Kentucky,89.0
2012-07-01,Louisiana,53.0
2012-07-01,Maine,14.5
2012-07-01,Maryland,68.0
2012-07-01,Massachusetts,79.0
2012-07-01,Michigan,122.0
2012-07-01,Minnesota,48.0
2012-07-01,Mississippi,29.0
2012-07-01,Missouri,89.0
2012-07-01,Montana,11.0
2012-07-01,Nebraska,21.0
2012-07-01,Nevada,50.0
2012-07-01,New Hampshire,16.0
2012-07-01,New Jersey,92.0
2012-07-01,New Mexico,43.0
2012-07-01,New York,184.0
2012-07-01,North Carolina,129.0
2012-07-01,North Dakota,0.0
2012-07-01,Ohio,175.0
2012-07-01,Oklahoma,59.0
2012-07-01,Oregon,55.0
2012-07-01,Pennsylvania,219.0
2012-07-01,Rhode Island,21.0
2012-07-01,South Carolina,40.0
2012-07-01,South Dakota,4.285714285714286
2012-07-01,Tennessee,126.0
2012-07-01,Texas,229.0
2012-07-01,Utah,50.0
2012-07-01,Vermont,10.6
2012-07-01,Virginia,47.0
2012-07-01,Washington,85.0
2012-07-01,West Virginia,49.0
2012-07-01,Wisconsin,56.0
2012-07-01,Wyoming,10.0
2012-08-01,Alabama,42.0
2012-08-01,Alaska,10.0
2012-08-01,Arizona,117.0
2012-08-01,Arkansas,40.0
2012-08-01,California,381.0
2012-08-01,Colorado,66.0
2012-08-01,Connecticut,45.0
2012-08-01,Delaware,10.0
2012-08-01,District of Columbia,10.333333333333334
2012-08-01,Florida,208.0
2012-08-01,Georgia,84.0
2012-08-01,Hawaii,16.0
2012-08-01,Idaho,13.0
2012-08-01,Illinois,163.0
2012-08-01,Indiana,91.0
2012-08-01,Iowa,34.0
2012-08-01,Kansas,35.0
2012-08-01,Kentucky,88.0
2012-08-01,Louisiana,55.0
2012-08-01,Maine,16.0
2012-08-01,Maryland,81.0
2012-08-01,Massachusetts,69.0
2012-08-01,Michigan,132.0
2012-08-01,Minnesota,55.0
2012-08-01,Mississippi,27.0
2012-08-01,Missouri,95.0
2012-08-01,Montana,12.5
2012-08-01,Nebraska,13.0
2012-08-01,Nevada,53.0
2012-08-01,New Hampshire,14.0
2012-08-01,New Jersey,109.0
2012-08-01,New Mexico,30.0
2012-08-01,New York,219.0
2012-08-01,North Carolina,121.0
2012-08-01,North Dakota,0.0
2012-08-01,Ohio,184.0
2012-08-01,Oklahoma,70.0
2012-08-01,Oregon,44.0
2012-08-01,Pennsylvania,195.0
2012-08-01,Rhode Island,11.0
2012-08-01,South Carolina,41.0
2012-08-01,South Dakota,4.444444444444445
2012-08-01,Tennessee,98.0
2012-08-01,Texas,244.0
2012-08-01,Utah,44.0
2012-08-01,Vermont,11.2
2012-08-01,Virginia,56.0
2012-08-01,Washington,84.0
2012-08-01,West Virginia,47.0
2012-08-01,Wisconsin,55.0
2012-08-01,Wyoming,10.0
2012-09-01,Alabama,47.0
2012-09-01,Alaska,12.0
2012-09-01,Arizona,101.0
2012-09-01,Arkansas,33.0
2012-09-01,California,325.0
2012-09-01,Colorado,74.0
2012-09-01,Connecticut,37.0
2012-09-01,Delaware,10.0
2012-09-01,District of Columbia,10.0
2012-09-01,Florida,222.0
2012-09-01,Georgia,91.0
2012-09-01,Hawaii,13.5
2012-09-01,Idaho,14.0
2012-09-01,Illinois,135.0
2012-09-01,Indiana,94.0
2012-09-01,Iowa,29.0
2012-09-01,Kansas,23.0
2012-09-01,Kentucky,95.0
2012-09-01,Louisiana,53.0
2012-09-01,Maine,17.5
2012-09-01,Maryland,81.0
2012-09-01,Massachusetts,72.0
2012-09-01,Michigan,101.0
2012-09-01,Minnesota,34.0
2012-09-01,Mississippi,33.0
2012-09-01,Missouri,73.0
2012-09-01,Montana,14.0
2012-09-01,Nebraska,13.0
2012-09-01,Nevada,52.0
2012-09-01,New Hampshire,14.0
2012-09-01,New Jersey,112.0
2012-09-01,New Mexico,40.0
2012-09-01,New York,168.0
2012-09-01,North Carolina,125.0
2012-09-01,North Dakota,0.0
2012-09-01,Ohio,169.0
2012-09-01,Oklahoma,75.0
2012-09-01,Oregon,38.0
2012-09-01,Pennsylvania,189.0
2012-09-01,Rhode Island,20.0
2012-09-01,South Carolina,51.0
2012-09-01,South Dakota,4.603174603174603
2012-09-01,Tennessee,85.0
2012-09-01,Texas,220.0
2012-09-01,Utah,53.0
2012-09-01,Vermont,11.8
2012-09-01,Virginia,64.0
2012-09-01,Washington,93.0
2012-09-01,West Virginia,51.0
2012-09-01,Wisconsin,68.0
